Subscription Name,Subscription ID,Organization,Environment,Resource Group,VNet,Subnet,Address Prefix,Verdict,Peered To Hub,Hub Connection,Route Table,Default Route Next Hop Type,Default Route Next Hop IP,Offending Routes,Evidence,Notes,Evaluated By Account
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm10app,10.220.15.64/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,ops01data,10.220.1.0/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,ops01app,10.220.1.64/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,ops01web,10.220.1.128/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 's26azcc01rt'; VNet peered to hub (Connected); hub connection 's26ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm01data,10.220.3.0/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm01web,10.220.3.128/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm02web,10.220.4.128/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm03web,10.220.6.128/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm04web,10.220.7.128/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm00data,10.220.8.0/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 's26azcc01rt'; VNet peered to hub (Connected); hub connection 's26ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm00app,10.220.8.64/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm00web,10.220.8.128/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 's26azcc01rt'; VNet peered to hub (Connected); hub connection 's26ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm06web,10.220.10.128/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm07web,10.220.11.128/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm08web,10.220.12.128/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,cnv01data,10.220.13.0/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,cnv01app,10.220.13.64/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,cnv01web,10.220.13.128/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 's26azcc01rt'; VNet peered to hub (Connected); hub connection 's26ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm09web,10.220.14.128/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm10web,10.220.15.128/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm11data,10.220.16.0/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm11app,10.220.16.64/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm11web,10.220.16.128/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm12data,10.220.17.0/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm12app,10.220.17.64/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm12web,10.220.17.128/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm13data,10.220.18.0/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm13web,10.220.18.128/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm01app,10.220.3.64/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm13app,10.220.18.64/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm14data,10.220.19.0/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm14web,10.220.19.128/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm14app,10.220.19.64/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm15data,10.220.20.0/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm15app,10.220.20.64/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm15web,10.220.20.128/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm16data,10.220.21.0/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm16app,10.220.21.64/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm02dmz,10.220.4.192/26,NOT_EVALUATED,True,s26ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 's26ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm25dmz,10.220.30.192/26,NOT_EVALUATED,True,s26ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 's26ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26ablkbvn,crm35dmz,10.220.41.192/26,NOT_EVALUATED,True,s26ablkbvn,/subscriptions/34659578-4332-4feb-a83b-f926816041e7/resourceGroups/s26ablkbrg/providers/Microsoft.Network/routeTables/s26azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 's26azcc01rt'; VNet peered to hub (Connected); hub connection 's26ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S26,34659578-4332-4feb-a83b-f926816041e7,RDO,Production,s26ablkbrg,s26aftpblkbvn,AzureFirewallSubnet,10.220.128.0/26,EXPECTED_BYPASS,True,,,,,,NONE,Infrastructure subnet - bypass by design.,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,GatewaySubnet,10.227.0.0/28,EXPECTED_BYPASS,True,s27ablkbvn,,,,,NONE,Infrastructure subnet - bypass by design.,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,ops01dmz,10.227.1.192/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 's27azcc01rt'; VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
